sample_id,dataset,split,match_id,set_id,rally,ball_round,video_path,start_frame,hit_frame,end_frame,fps,player_side,raw_label,coarse_label,stroke_side,annotation_path
7_1_22_11,shuttleset,train,7,1,22,11,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,36643,36668,36693,25.0,top,推球,net_attack,forehand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_22_12,shuttleset,train,7,1,22,12,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,36660,36685,36710,25.0,bottom,切球,drop,backhand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_22_13,shuttleset,train,7,1,22,13,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,36682,36707,36732,25.0,top,推球,net_attack,backhand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_22_14,shuttleset,train,7,1,22,14,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,36703,36728,36753,25.0,bottom,殺球,smash,forehand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_22_15,shuttleset,train,7,1,22,15,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,36713,36738,36763,25.0,top,擋小球,net_shot,backhand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_22_16,shuttleset,train,7,1,22,16,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,36734,36759,36784,25.0,bottom,推球,net_attack,backhand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_22_17,shuttleset,train,7,1,22,17,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,36767,36792,36817,25.0,top,切球,drop,forehand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_22_18,shuttleset,train,7,1,22,18,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,36787,36812,36837,25.0,bottom,放小球,net_shot,backhand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_22_19,shuttleset,train,7,1,22,19,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,36813,36838,36863,25.0,top,推球,net_attack,backhand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_22_2,shuttleset,train,7,1,22,2,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,36436,36461,36486,25.0,bottom,放小球,net_shot,forehand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_22_20,shuttleset,train,7,1,22,20,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,36842,36867,36892,25.0,bottom,過渡切球,drop,forehand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_22_21,shuttleset,train,7,1,22,21,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,36857,36882,36907,25.0,top,勾球,net_shot,forehand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_22_22,shuttleset,train,7,1,22,22,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,36878,36903,36928,25.0,bottom,放小球,net_shot,backhand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_22_3,shuttleset,train,7,1,22,3,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,36457,36482,36507,25.0,top,放小球,net_shot,forehand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_22_4,shuttleset,train,7,1,22,4,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,36477,36502,36527,25.0,bottom,挑球,lift,forehand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_22_5,shuttleset,train,7,1,22,5,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,36516,36541,36566,25.0,top,殺球,smash,forehand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_22_6,shuttleset,train,7,1,22,6,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,36527,36552,36577,25.0,bottom,防守回抽,drive,backhand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_22_7,shuttleset,train,7,1,22,7,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,36551,36576,36601,25.0,top,擋小球,net_shot,forehand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_22_8,shuttleset,train,7,1,22,8,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,36575,36600,36625,25.0,bottom,推球,net_attack,forehand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_22_9,shuttleset,train,7,1,22,9,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,36606,36631,36656,25.0,top,點扣,smash,aroundhead,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_23_3,shuttleset,train,7,1,23,3,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,37680,37705,37730,25.0,top,殺球,smash,aroundhead,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_23_4,shuttleset,train,7,1,23,4,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,37692,37717,37742,25.0,bottom,擋小球,net_shot,forehand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_24_1,shuttleset,train,7,1,24,1,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,38190,38215,38240,25.0,top,發短球,serve,backhand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_24_10,shuttleset,train,7,1,24,10,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,38364,38389,38414,25.0,bottom,平球,drive,forehand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_24_11,shuttleset,train,7,1,24,11,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,38397,38422,38447,25.0,top,過渡切球,drop,backhand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_24_12,shuttleset,train,7,1,24,12,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,38416,38441,38466,25.0,bottom,放小球,net_shot,forehand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_24_13,shuttleset,train,7,1,24,13,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,38439,38464,38489,25.0,top,放小球,net_shot,forehand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_24_14,shuttleset,train,7,1,24,14,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,38458,38483,38508,25.0,bottom,撲球,net_attack,forehand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_24_2,shuttleset,train,7,1,24,2,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,38207,38232,38257,25.0,bottom,推球,net_attack,backhand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_24_3,shuttleset,train,7,1,24,3,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,38239,38264,38289,25.0,top,長球,clear,forehand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_24_4,shuttleset,train,7,1,24,4,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,38267,38292,38317,25.0,bottom,過渡切球,drop,backhand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_24_5,shuttleset,train,7,1,24,5,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,38277,38302,38327,25.0,top,平球,drive,backhand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_24_6,shuttleset,train,7,1,24,6,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,38292,38317,38342,25.0,bottom,擋小球,net_shot,backhand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_24_7,shuttleset,train,7,1,24,7,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,38312,38337,38362,25.0,top,推球,net_attack,backhand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_24_8,shuttleset,train,7,1,24,8,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,38333,38358,38383,25.0,bottom,點扣,smash,aroundhead,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_24_9,shuttleset,train,7,1,24,9,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,38347,38372,38397,25.0,top,平球,drive,forehand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_25_1,shuttleset,train,7,1,25,1,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,39084,39109,39134,25.0,bottom,發短球,serve,backhand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_25_2,shuttleset,train,7,1,25,2,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,39104,39129,39154,25.0,top,推球,net_attack,backhand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_25_3,shuttleset,train,7,1,25,3,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,39125,39150,39175,25.0,bottom,殺球,smash,forehand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_26_1,shuttleset,train,7,1,26,1,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,39898,39923,39948,25.0,bottom,發短球,serve,backhand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_26_10,shuttleset,train,7,1,26,10,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,40110,40135,40160,25.0,top,殺球,smash,forehand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_26_11,shuttleset,train,7,1,26,11,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,40120,40145,40170,25.0,bottom,擋小球,net_shot,backhand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_26_12,shuttleset,train,7,1,26,12,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,40139,40164,40189,25.0,top,撲球,net_attack,forehand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_26_13,shuttleset,train,7,1,26,13,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,40149,40174,40199,25.0,bottom,防守回抽,drive,backhand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_26_2,shuttleset,train,7,1,26,2,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,39914,39939,39964,25.0,top,放小球,net_shot,backhand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_26_3,shuttleset,train,7,1,26,3,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,39935,39960,39985,25.0,bottom,挑球,lift,forehand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_26_4,shuttleset,train,7,1,26,4,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,39966,39991,40016,25.0,top,殺球,smash,forehand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_26_5,shuttleset,train,7,1,26,5,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,39976,40001,40026,25.0,bottom,擋小球,net_shot,backhand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_26_6,shuttleset,train,7,1,26,6,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,40001,40026,40051,25.0,top,放小球,net_shot,forehand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_26_7,shuttleset,train,7,1,26,7,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,40023,40048,40073,25.0,bottom,挑球,lift,forehand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_26_8,shuttleset,train,7,1,26,8,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,40072,40097,40122,25.0,top,殺球,smash,forehand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_26_9,shuttleset,train,7,1,26,9,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,40089,40114,40139,25.0,bottom,防守回挑,lift,backhand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_27_1,shuttleset,train,7,1,27,1,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,40725,40750,40775,25.0,top,發短球,serve,backhand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_27_2,shuttleset,train,7,1,27,2,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,40747,40772,40797,25.0,bottom,推球,net_attack,backhand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_27_3,shuttleset,train,7,1,27,3,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,40778,40803,40828,25.0,top,長球,clear,backhand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_27_4,shuttleset,train,7,1,27,4,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,40805,40830,40855,25.0,bottom,殺球,smash,forehand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_28_1,shuttleset,train,7,1,28,1,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,41552,41577,41602,25.0,bottom,發短球,serve,backhand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_28_2,shuttleset,train,7,1,28,2,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,41572,41597,41622,25.0,top,推球,net_attack,backhand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_28_3,shuttleset,train,7,1,28,3,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,41598,41623,41648,25.0,bottom,長球,clear,forehand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_28_4,shuttleset,train,7,1,28,4,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,41630,41655,41680,25.0,top,殺球,smash,forehand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_29_1,shuttleset,train,7,1,29,1,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,42148,42173,42198,25.0,top,發短球,serve,backhand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_29_2,shuttleset,train,7,1,29,2,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,42168,42193,42218,25.0,bottom,挑球,lift,backhand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_29_3,shuttleset,train,7,1,29,3,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,42196,42221,42246,25.0,top,長球,clear,forehand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_29_4,shuttleset,train,7,1,29,4,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,42220,42245,42270,25.0,bottom,殺球,smash,forehand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_29_5,shuttleset,train,7,1,29,5,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,42232,42257,42282,25.0,top,擋小球,net_shot,backhand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_2_2,shuttleset,train,7,1,2,2,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,15397,15422,15447,25.0,top,殺球,smash,forehand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_31_1,shuttleset,train,7,1,31,1,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,45829,45854,45879,25.0,bottom,發短球,serve,backhand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_31_2,shuttleset,train,7,1,31,2,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,45846,45871,45896,25.0,top,放小球,net_shot,forehand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_31_3,shuttleset,train,7,1,31,3,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,45868,45893,45918,25.0,bottom,挑球,lift,backhand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_31_4,shuttleset,train,7,1,31,4,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,45927,45952,45977,25.0,top,殺球,smash,forehand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_32_1,shuttleset,train,7,1,32,1,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,47077,47102,47127,25.0,top,發短球,serve,backhand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_32_2,shuttleset,train,7,1,32,2,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,47094,47119,47144,25.0,bottom,推球,net_attack,backhand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_32_3,shuttleset,train,7,1,32,3,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,47120,47145,47170,25.0,top,點扣,smash,forehand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_32_4,shuttleset,train,7,1,32,4,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,47132,47157,47182,25.0,bottom,擋小球,net_shot,backhand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_32_5,shuttleset,train,7,1,32,5,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,47153,47178,47203,25.0,top,放小球,net_shot,forehand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_32_6,shuttleset,train,7,1,32,6,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,47175,47200,47225,25.0,bottom,放小球,net_shot,forehand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_32_7,shuttleset,train,7,1,32,7,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,47199,47224,47249,25.0,top,放小球,net_shot,forehand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
7_1_33_1,shuttleset,train,7,1,33,1,C:\Users\ADMIN\Downloads\shuttleSEt\7 Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals.mp4,47770,47795,47820,25.0,bottom,發短球,serve,backhand,Kento_MOMOTA_CHOU_Tien_Chen_Malaysia_Open_2018_QuarterFinals/set1.csv
