sample_id,split,match_id,set_id,rally,ball_round,hit_frame,player_side,raw_label,coarse_label,stroke_side,stroke_side_source,flaw,valid_stroke_side,valid_coarse_label,joints_path,position_path,shuttle_path,annotation_path,video_name,video_url
44_3_8_1,test,44,3,8,1,87288,bottom,發短球,serve,backhand,backhand=1.0,,True,True,test/Bottom_發短球/44_3_8_1_joints.npy,test/Bottom_發短球/44_3_8_1_pos.npy,test/Bottom_發短球/44_3_8_1_shuttle.npy,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals/set3.csv,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals,https://www.youtube.com/watch?v=j7_cjmJDYNU
44_3_8_10,test,44,3,8,10,87545,top,殺球,smash,aroundhead,aroundhead=1.0,,True,True,test/Top_殺球/44_3_8_10_joints.npy,test/Top_殺球/44_3_8_10_pos.npy,test/Top_殺球/44_3_8_10_shuttle.npy,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals/set3.csv,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals,https://www.youtube.com/watch?v=j7_cjmJDYNU
44_3_8_11,test,44,3,8,11,87557,bottom,防守回抽,drive,backhand,backhand=1.0,,True,True,test/Bottom_平球/44_3_8_11_joints.npy,test/Bottom_平球/44_3_8_11_pos.npy,test/Bottom_平球/44_3_8_11_shuttle.npy,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals/set3.csv,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals,https://www.youtube.com/watch?v=j7_cjmJDYNU
44_3_8_12,test,44,3,8,12,87585,top,撲球,net_attack,forehand,both_flags_blank,,True,True,test/Top_撲球/44_3_8_12_joints.npy,test/Top_撲球/44_3_8_12_pos.npy,test/Top_撲球/44_3_8_12_shuttle.npy,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals/set3.csv,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals,https://www.youtube.com/watch?v=j7_cjmJDYNU
44_3_8_13,test,44,3,8,13,87596,bottom,擋小球,net_shot,backhand,backhand=1.0,,True,True,test/Bottom_擋小球/44_3_8_13_joints.npy,test/Bottom_擋小球/44_3_8_13_pos.npy,test/Bottom_擋小球/44_3_8_13_shuttle.npy,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals/set3.csv,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals,https://www.youtube.com/watch?v=j7_cjmJDYNU
44_3_8_14,test,44,3,8,14,87625,top,挑球,lift,backhand,backhand=1.0,,True,True,test/Top_挑球/44_3_8_14_joints.npy,test/Top_挑球/44_3_8_14_pos.npy,test/Top_挑球/44_3_8_14_shuttle.npy,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals/set3.csv,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals,https://www.youtube.com/watch?v=j7_cjmJDYNU
44_3_8_15,test,44,3,8,15,87658,bottom,長球,clear,aroundhead,aroundhead=1.0,,True,True,test/Bottom_長球/44_3_8_15_joints.npy,test/Bottom_長球/44_3_8_15_pos.npy,test/Bottom_長球/44_3_8_15_shuttle.npy,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals/set3.csv,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals,https://www.youtube.com/watch?v=j7_cjmJDYNU
44_3_8_16,test,44,3,8,16,87699,top,點扣,smash,forehand,both_flags_blank,,True,True,test/Top_殺球/44_3_8_16_joints.npy,test/Top_殺球/44_3_8_16_pos.npy,test/Top_殺球/44_3_8_16_shuttle.npy,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals/set3.csv,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals,https://www.youtube.com/watch?v=j7_cjmJDYNU
44_3_8_17,test,44,3,8,17,87723,bottom,放小球,net_shot,backhand,backhand=1.0,,True,True,test/Bottom_放小球/44_3_8_17_joints.npy,test/Bottom_放小球/44_3_8_17_pos.npy,test/Bottom_放小球/44_3_8_17_shuttle.npy,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals/set3.csv,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals,https://www.youtube.com/watch?v=j7_cjmJDYNU
44_3_8_18,test,44,3,8,18,87752,top,挑球,lift,forehand,both_flags_blank,,True,True,test/Top_挑球/44_3_8_18_joints.npy,test/Top_挑球/44_3_8_18_pos.npy,test/Top_挑球/44_3_8_18_shuttle.npy,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals/set3.csv,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals,https://www.youtube.com/watch?v=j7_cjmJDYNU
44_3_8_19,test,44,3,8,19,87790,bottom,長球,clear,aroundhead,aroundhead=1.0,,True,True,test/Bottom_長球/44_3_8_19_joints.npy,test/Bottom_長球/44_3_8_19_pos.npy,test/Bottom_長球/44_3_8_19_shuttle.npy,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals/set3.csv,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals,https://www.youtube.com/watch?v=j7_cjmJDYNU
44_3_8_2,test,44,3,8,2,87314,top,放小球,net_shot,forehand,both_flags_blank,,True,True,test/Top_放小球/44_3_8_2_joints.npy,test/Top_放小球/44_3_8_2_pos.npy,test/Top_放小球/44_3_8_2_shuttle.npy,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals/set3.csv,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals,https://www.youtube.com/watch?v=j7_cjmJDYNU
44_3_8_3,test,44,3,8,3,87338,bottom,挑球,lift,forehand,both_flags_blank,,True,True,test/Bottom_挑球/44_3_8_3_joints.npy,test/Bottom_挑球/44_3_8_3_pos.npy,test/Bottom_挑球/44_3_8_3_shuttle.npy,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals/set3.csv,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals,https://www.youtube.com/watch?v=j7_cjmJDYNU
44_3_8_4,test,44,3,8,4,87374,top,後場抽平球,drive,forehand,both_flags_blank,,True,True,test/Top_平球/44_3_8_4_joints.npy,test/Top_平球/44_3_8_4_pos.npy,test/Top_平球/44_3_8_4_shuttle.npy,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals/set3.csv,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals,https://www.youtube.com/watch?v=j7_cjmJDYNU
44_3_8_5,test,44,3,8,5,87391,bottom,擋小球,net_shot,backhand,backhand=1.0,,True,True,test/Bottom_擋小球/44_3_8_5_joints.npy,test/Bottom_擋小球/44_3_8_5_pos.npy,test/Bottom_擋小球/44_3_8_5_shuttle.npy,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals/set3.csv,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals,https://www.youtube.com/watch?v=j7_cjmJDYNU
44_3_8_6,test,44,3,8,6,87416,top,挑球,lift,forehand,both_flags_blank,,True,True,test/Top_挑球/44_3_8_6_joints.npy,test/Top_挑球/44_3_8_6_pos.npy,test/Top_挑球/44_3_8_6_shuttle.npy,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals/set3.csv,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals,https://www.youtube.com/watch?v=j7_cjmJDYNU
44_3_8_7,test,44,3,8,7,87455,bottom,過渡切球,drop,forehand,both_flags_blank,,True,True,test/Bottom_切球/44_3_8_7_joints.npy,test/Bottom_切球/44_3_8_7_pos.npy,test/Bottom_切球/44_3_8_7_shuttle.npy,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals/set3.csv,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals,https://www.youtube.com/watch?v=j7_cjmJDYNU
44_3_8_8,test,44,3,8,8,87484,top,放小球,net_shot,forehand,both_flags_blank,,True,True,test/Top_放小球/44_3_8_8_joints.npy,test/Top_放小球/44_3_8_8_pos.npy,test/Top_放小球/44_3_8_8_shuttle.npy,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals/set3.csv,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals,https://www.youtube.com/watch?v=j7_cjmJDYNU
44_3_8_9,test,44,3,8,9,87511,bottom,挑球,lift,backhand,backhand=1.0,,True,True,test/Bottom_挑球/44_3_8_9_joints.npy,test/Bottom_挑球/44_3_8_9_pos.npy,test/Bottom_挑球/44_3_8_9_shuttle.npy,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals/set3.csv,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals,https://www.youtube.com/watch?v=j7_cjmJDYNU
44_3_9_1,test,44,3,9,1,89129,top,發短球,serve,backhand,backhand=1.0,,True,True,test/Top_發短球/44_3_9_1_joints.npy,test/Top_發短球/44_3_9_1_pos.npy,test/Top_發短球/44_3_9_1_shuttle.npy,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals/set3.csv,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals,https://www.youtube.com/watch?v=j7_cjmJDYNU
44_3_9_2,test,44,3,9,2,89145,bottom,推球,net_attack,forehand,both_flags_blank,,True,True,test/Bottom_推球/44_3_9_2_joints.npy,test/Bottom_推球/44_3_9_2_pos.npy,test/Bottom_推球/44_3_9_2_shuttle.npy,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals/set3.csv,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals,https://www.youtube.com/watch?v=j7_cjmJDYNU
44_3_9_3,test,44,3,9,3,89160,top,擋小球,net_shot,backhand,backhand=1.0,,True,True,test/Top_擋小球/44_3_9_3_joints.npy,test/Top_擋小球/44_3_9_3_pos.npy,test/Top_擋小球/44_3_9_3_shuttle.npy,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals/set3.csv,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals,https://www.youtube.com/watch?v=j7_cjmJDYNU
44_3_9_4,test,44,3,9,4,89170,bottom,勾球,net_shot,forehand,both_flags_blank,,True,True,test/Bottom_勾球/44_3_9_4_joints.npy,test/Bottom_勾球/44_3_9_4_pos.npy,test/Bottom_勾球/44_3_9_4_shuttle.npy,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals/set3.csv,Anders_Antonsen_Viktor_Axelsen_HSBC_BWF_WORLD_TOUR_FINALS_2020_Finals,https://www.youtube.com/watch?v=j7_cjmJDYNU
1_1_10_1,train,1,1,10,1,17423,top,發短球,serve,backhand,backhand=1.0,,True,True,train/Top_發短球/1_1_10_1_joints.npy,train/Top_發短球/1_1_10_1_pos.npy,train/Top_發短球/1_1_10_1_shuttle.npy,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals/set1.csv,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,https://www.youtube.com/watch?v=O669aZhH0LI
1_1_10_2,train,1,1,10,2,17447,bottom,挑球,lift,backhand,backhand=1.0,,True,True,train/Bottom_挑球/1_1_10_2_joints.npy,train/Bottom_挑球/1_1_10_2_pos.npy,train/Bottom_挑球/1_1_10_2_shuttle.npy,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals/set1.csv,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,https://www.youtube.com/watch?v=O669aZhH0LI
1_1_10_3,train,1,1,10,3,17477,top,切球,drop,forehand,both_flags_blank,,True,True,train/Top_切球/1_1_10_3_joints.npy,train/Top_切球/1_1_10_3_pos.npy,train/Top_切球/1_1_10_3_shuttle.npy,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals/set1.csv,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,https://www.youtube.com/watch?v=O669aZhH0LI
1_1_10_4,train,1,1,10,4,17497,bottom,放小球,net_shot,backhand,backhand=1.0,,True,True,train/Bottom_放小球/1_1_10_4_joints.npy,train/Bottom_放小球/1_1_10_4_pos.npy,train/Bottom_放小球/1_1_10_4_shuttle.npy,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals/set1.csv,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,https://www.youtube.com/watch?v=O669aZhH0LI
1_1_10_5,train,1,1,10,5,17518,top,推球,net_attack,backhand,backhand=1.0,,True,True,train/Top_推球/1_1_10_5_joints.npy,train/Top_推球/1_1_10_5_pos.npy,train/Top_推球/1_1_10_5_shuttle.npy,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals/set1.csv,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,https://www.youtube.com/watch?v=O669aZhH0LI
1_1_10_6,train,1,1,10,6,17548,bottom,過渡切球,drop,backhand,backhand=1.0,,True,True,train/Bottom_切球/1_1_10_6_joints.npy,train/Bottom_切球/1_1_10_6_pos.npy,train/Bottom_切球/1_1_10_6_shuttle.npy,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals/set1.csv,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,https://www.youtube.com/watch?v=O669aZhH0LI
1_1_10_7,train,1,1,10,7,17558,top,平球,drive,backhand,backhand=1.0,,True,True,train/Top_平球/1_1_10_7_joints.npy,train/Top_平球/1_1_10_7_pos.npy,train/Top_平球/1_1_10_7_shuttle.npy,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals/set1.csv,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,https://www.youtube.com/watch?v=O669aZhH0LI
1_1_10_8,train,1,1,10,8,17573,bottom,擋小球,net_shot,forehand,both_flags_blank,,True,True,train/Bottom_擋小球/1_1_10_8_joints.npy,train/Bottom_擋小球/1_1_10_8_pos.npy,train/Bottom_擋小球/1_1_10_8_shuttle.npy,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals/set1.csv,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,https://www.youtube.com/watch?v=O669aZhH0LI
1_1_10_9,train,1,1,10,9,17596,top,放小球,net_shot,forehand,both_flags_blank,,True,True,train/Top_放小球/1_1_10_9_joints.npy,train/Top_放小球/1_1_10_9_pos.npy,train/Top_放小球/1_1_10_9_shuttle.npy,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals/set1.csv,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,https://www.youtube.com/watch?v=O669aZhH0LI
1_1_11_1,train,1,1,11,1,17990,bottom,發短球,serve,backhand,backhand=1.0,,True,True,train/Bottom_發短球/1_1_11_1_joints.npy,train/Bottom_發短球/1_1_11_1_pos.npy,train/Bottom_發短球/1_1_11_1_shuttle.npy,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals/set1.csv,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,https://www.youtube.com/watch?v=O669aZhH0LI
1_1_11_10,train,1,1,11,10,18213,top,推球,net_attack,forehand,both_flags_blank,,True,True,train/Top_推球/1_1_11_10_joints.npy,train/Top_推球/1_1_11_10_pos.npy,train/Top_推球/1_1_11_10_shuttle.npy,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals/set1.csv,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,https://www.youtube.com/watch?v=O669aZhH0LI
1_1_11_11,train,1,1,11,11,18246,bottom,過渡切球,drop,forehand,both_flags_blank,,True,True,train/Bottom_切球/1_1_11_11_joints.npy,train/Bottom_切球/1_1_11_11_pos.npy,train/Bottom_切球/1_1_11_11_shuttle.npy,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals/set1.csv,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,https://www.youtube.com/watch?v=O669aZhH0LI
1_1_11_12,train,1,1,11,12,18266,top,擋小球,net_shot,forehand,both_flags_blank,,True,True,train/Top_擋小球/1_1_11_12_joints.npy,train/Top_擋小球/1_1_11_12_pos.npy,train/Top_擋小球/1_1_11_12_shuttle.npy,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals/set1.csv,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,https://www.youtube.com/watch?v=O669aZhH0LI
1_1_11_13,train,1,1,11,13,18286,bottom,放小球,net_shot,forehand,both_flags_blank,,True,True,train/Bottom_放小球/1_1_11_13_joints.npy,train/Bottom_放小球/1_1_11_13_pos.npy,train/Bottom_放小球/1_1_11_13_shuttle.npy,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals/set1.csv,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,https://www.youtube.com/watch?v=O669aZhH0LI
1_1_11_14,train,1,1,11,14,18308,top,推球,net_attack,forehand,both_flags_blank,,True,True,train/Top_推球/1_1_11_14_joints.npy,train/Top_推球/1_1_11_14_pos.npy,train/Top_推球/1_1_11_14_shuttle.npy,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals/set1.csv,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,https://www.youtube.com/watch?v=O669aZhH0LI
1_1_11_15,train,1,1,11,15,18331,bottom,過渡切球,drop,forehand,both_flags_blank,,True,True,train/Bottom_切球/1_1_11_15_joints.npy,train/Bottom_切球/1_1_11_15_pos.npy,train/Bottom_切球/1_1_11_15_shuttle.npy,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals/set1.csv,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,https://www.youtube.com/watch?v=O669aZhH0LI
1_1_11_16,train,1,1,11,16,18350,top,平球,drive,forehand,both_flags_blank,,True,True,train/Top_平球/1_1_11_16_joints.npy,train/Top_平球/1_1_11_16_pos.npy,train/Top_平球/1_1_11_16_shuttle.npy,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals/set1.csv,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,https://www.youtube.com/watch?v=O669aZhH0LI
1_1_11_17,train,1,1,11,17,18364,bottom,擋小球,net_shot,backhand,backhand=1.0,,True,True,train/Bottom_擋小球/1_1_11_17_joints.npy,train/Bottom_擋小球/1_1_11_17_pos.npy,train/Bottom_擋小球/1_1_11_17_shuttle.npy,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals/set1.csv,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,https://www.youtube.com/watch?v=O669aZhH0LI
1_1_11_18,train,1,1,11,18,18382,top,推球,net_attack,backhand,backhand=1.0,,True,True,train/Top_推球/1_1_11_18_joints.npy,train/Top_推球/1_1_11_18_pos.npy,train/Top_推球/1_1_11_18_shuttle.npy,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals/set1.csv,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,https://www.youtube.com/watch?v=O669aZhH0LI
1_1_11_19,train,1,1,11,19,18415,bottom,長球,clear,forehand,both_flags_blank,,True,True,train/Bottom_長球/1_1_11_19_joints.npy,train/Bottom_長球/1_1_11_19_pos.npy,train/Bottom_長球/1_1_11_19_shuttle.npy,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals/set1.csv,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,https://www.youtube.com/watch?v=O669aZhH0LI
1_1_11_2,train,1,1,11,2,18001,top,推球,net_attack,backhand,backhand=1.0,,True,True,train/Top_推球/1_1_11_2_joints.npy,train/Top_推球/1_1_11_2_pos.npy,train/Top_推球/1_1_11_2_shuttle.npy,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals/set1.csv,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,https://www.youtube.com/watch?v=O669aZhH0LI
1_1_11_20,train,1,1,11,20,18442,top,長球,clear,aroundhead,aroundhead=1.0,,True,True,train/Top_長球/1_1_11_20_joints.npy,train/Top_長球/1_1_11_20_pos.npy,train/Top_長球/1_1_11_20_shuttle.npy,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals/set1.csv,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,https://www.youtube.com/watch?v=O669aZhH0LI
1_1_11_21,train,1,1,11,21,18468,bottom,點扣,smash,aroundhead,aroundhead=1.0,,True,True,train/Bottom_殺球/1_1_11_21_joints.npy,train/Bottom_殺球/1_1_11_21_pos.npy,train/Bottom_殺球/1_1_11_21_shuttle.npy,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals/set1.csv,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,https://www.youtube.com/watch?v=O669aZhH0LI
1_1_11_22,train,1,1,11,22,18486,top,勾球,net_shot,backhand,backhand=1.0,,True,True,train/Top_勾球/1_1_11_22_joints.npy,train/Top_勾球/1_1_11_22_pos.npy,train/Top_勾球/1_1_11_22_shuttle.npy,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals/set1.csv,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,https://www.youtube.com/watch?v=O669aZhH0LI
1_1_11_23,train,1,1,11,23,18508,bottom,擋小球,net_shot,forehand,both_flags_blank,,True,True,train/Bottom_擋小球/1_1_11_23_joints.npy,train/Bottom_擋小球/1_1_11_23_pos.npy,train/Bottom_擋小球/1_1_11_23_shuttle.npy,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals/set1.csv,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,https://www.youtube.com/watch?v=O669aZhH0LI
1_1_11_24,train,1,1,11,24,18528,top,挑球,lift,backhand,backhand=1.0,,True,True,train/Top_挑球/1_1_11_24_joints.npy,train/Top_挑球/1_1_11_24_pos.npy,train/Top_挑球/1_1_11_24_shuttle.npy,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals/set1.csv,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,https://www.youtube.com/watch?v=O669aZhH0LI
1_1_11_25,train,1,1,11,25,18560,bottom,長球,clear,forehand,both_flags_blank,,True,True,train/Bottom_長球/1_1_11_25_joints.npy,train/Bottom_長球/1_1_11_25_pos.npy,train/Bottom_長球/1_1_11_25_shuttle.npy,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals/set1.csv,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,https://www.youtube.com/watch?v=O669aZhH0LI
1_1_11_26,train,1,1,11,26,18592,top,長球,clear,forehand,both_flags_blank,,True,True,train/Top_長球/1_1_11_26_joints.npy,train/Top_長球/1_1_11_26_pos.npy,train/Top_長球/1_1_11_26_shuttle.npy,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals/set1.csv,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,https://www.youtube.com/watch?v=O669aZhH0LI
1_1_11_27,train,1,1,11,27,18629,bottom,切球,drop,forehand,both_flags_blank,,True,True,train/Bottom_切球/1_1_11_27_joints.npy,train/Bottom_切球/1_1_11_27_pos.npy,train/Bottom_切球/1_1_11_27_shuttle.npy,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals/set1.csv,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,https://www.youtube.com/watch?v=O669aZhH0LI
1_1_11_28,train,1,1,11,28,18651,top,放小球,net_shot,forehand,both_flags_blank,,True,True,train/Top_放小球/1_1_11_28_joints.npy,train/Top_放小球/1_1_11_28_pos.npy,train/Top_放小球/1_1_11_28_shuttle.npy,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals/set1.csv,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,https://www.youtube.com/watch?v=O669aZhH0LI
1_1_11_29,train,1,1,11,29,18676,bottom,挑球,lift,forehand,both_flags_blank,,True,True,train/Bottom_挑球/1_1_11_29_joints.npy,train/Bottom_挑球/1_1_11_29_pos.npy,train/Bottom_挑球/1_1_11_29_shuttle.npy,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals/set1.csv,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,https://www.youtube.com/watch?v=O669aZhH0LI
1_1_11_3,train,1,1,11,3,18032,bottom,過渡切球,drop,forehand,both_flags_blank,,True,True,train/Bottom_切球/1_1_11_3_joints.npy,train/Bottom_切球/1_1_11_3_pos.npy,train/Bottom_切球/1_1_11_3_shuttle.npy,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals/set1.csv,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,https://www.youtube.com/watch?v=O669aZhH0LI
1_1_11_30,train,1,1,11,30,18716,top,長球,clear,aroundhead,aroundhead=1.0,,True,True,train/Top_長球/1_1_11_30_joints.npy,train/Top_長球/1_1_11_30_pos.npy,train/Top_長球/1_1_11_30_shuttle.npy,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals/set1.csv,Kento_MOMOTA_CHOU_Tien_Chen_Fuzhou_Open_2019_Finals,https://www.youtube.com/watch?v=O669aZhH0LI
