frame_dir,class,label,view,subject,split,total_frames,detected_ratio,mean_confidence
train/forehand_clear/front/Sub24/Forehand Clear Front Video-00.02.15.240-00.02.19.392-seg06,forehand_clear,1,front,Sub24,train,129,0.961240,0.650423
train/forehand_clear/front/Sub24/Forehand Clear Front Video-00.02.42.055-00.02.46.406-seg07,forehand_clear,1,front,Sub24,train,160,1.000000,0.682787
train/forehand_clear/front/Sub24/Forehand Clear Front Video-00.03.10.432-00.03.13.775-seg08,forehand_clear,1,front,Sub24,train,111,1.000000,0.693711
train/forehand_clear/front/Sub24/Forehand Clear Front Video-00.03.48.294-00.03.51.975-seg09,forehand_clear,1,front,Sub24,train,115,1.000000,0.695678
train/forehand_clear/front/Sub24/Forehand Clear Front Video-00.04.15.707-00.04.19.897-seg10,forehand_clear,1,front,Sub24,train,139,1.000000,0.689629
train/forehand_clear/front/Sub24/Forehand Clear Front Video-00.05.06.359-00.05.10.565-seg11,forehand_clear,1,front,Sub24,train,129,0.953488,0.647767
train/forehand_clear/front/Sub24/Forehand Clear Front Video-00.05.42.801-00.05.47.026-seg12,forehand_clear,1,front,Sub24,train,143,1.000000,0.681652
train/forehand_clear/front/Sub24/Forehand Clear Front Video-00.06.24.210-00.06.28.370-seg13,forehand_clear,1,front,Sub24,train,154,1.000000,0.674480
train/forehand_clear/front/Sub24/Forehand Clear Front Video-00.07.35.862-00.07.40.474-seg14,forehand_clear,1,front,Sub24,train,157,1.000000,0.654951
train/forehand_clear/front/Sub24/Forehand Clear Front Video-00.08.24.737-00.08.28.248-seg15,forehand_clear,1,front,Sub24,train,120,0.950000,0.634934
train/forehand_clear/front/Sub24/Forehand Clear Front Video-00.08.51.171-00.08.55.726-seg16,forehand_clear,1,front,Sub24,train,164,0.963415,0.668095
train/forehand_clear/front/Sub24/Forehand Clear Front Video-00.09.13.960-00.09.18.219-seg17,forehand_clear,1,front,Sub24,train,149,0.966443,0.678050
train/forehand_clear/front/Sub24/Forehand Clear Front Video-00.09.34.670-00.09.39.314-seg18,forehand_clear,1,front,Sub24,train,152,0.960526,0.646906
train/forehand_clear/front/Sub24/Forehand Clear Front Video-00.10.13.609-00.10.16.742-seg19,forehand_clear,1,front,Sub24,train,105,0.952381,0.652573
train/forehand_clear/front/Sub24/Forehand Clear Front Video-00.10.33.585-00.10.37.773-seg20,forehand_clear,1,front,Sub24,train,136,1.000000,0.695076
train/forehand_clear/side/Sub08/Forehand Clear Sideo Video-00.00.07.695-00.00.11.159-seg01,forehand_clear,1,side,Sub08,train,126,0.952381,0.623702
train/forehand_clear/side/Sub08/Forehand Clear Sideo Video-00.01.14.054-00.01.17.595-seg02,forehand_clear,1,side,Sub08,train,109,1.000000,0.661306
train/forehand_clear/side/Sub08/Forehand Clear Sideo Video-00.01.48.954-00.01.52.743-seg03,forehand_clear,1,side,Sub08,train,144,1.000000,0.679916
train/forehand_clear/side/Sub08/Forehand Clear Sideo Video-00.02.46.529-00.02.50.155-seg04,forehand_clear,1,side,Sub08,train,126,1.000000,0.664274
train/forehand_clear/side/Sub08/Forehand Clear Sideo Video-00.02.53.422-00.02.57.371-seg05,forehand_clear,1,side,Sub08,train,133,1.000000,0.673691
train/forehand_clear/side/Sub08/Forehand Clear Sideo Video-00.04.29.437-00.04.33.352-seg06,forehand_clear,1,side,Sub08,train,132,1.000000,0.666931
train/forehand_clear/side/Sub08/Forehand Clear Sideo Video-00.05.25.367-00.05.29.035-seg07,forehand_clear,1,side,Sub08,train,123,1.000000,0.680196
train/forehand_clear/side/Sub08/Forehand Clear Sideo Video-00.06.09.446-00.06.13.319-seg08,forehand_clear,1,side,Sub08,train,131,1.000000,0.678174
train/forehand_clear/side/Sub08/Forehand Clear Sideo Video-00.06.58.342-00.07.02.480-seg09,forehand_clear,1,side,Sub08,train,136,1.000000,0.677942
train/forehand_clear/side/Sub08/Forehand Clear Sideo Video-00.07.40.016-00.07.44.891-seg10,forehand_clear,1,side,Sub08,train,148,1.000000,0.667955
train/forehand_clear/side/Sub08/Forehand Clear Sideo Video-00.08.22.045-00.08.25.965-seg11,forehand_clear,1,side,Sub08,train,120,1.000000,0.657729
train/forehand_clear/side/Sub08/Forehand Clear Sideo Video-00.08.58.522-00.09.03.460-seg12,forehand_clear,1,side,Sub08,train,165,1.000000,0.667814
train/forehand_clear/side/Sub09/Forehand Clear Side Video-00.00.27.646-00.00.30.788-seg01,forehand_clear,1,side,Sub09,train,115,1.000000,0.608752
train/forehand_clear/side/Sub09/Forehand Clear Side Video-00.00.48.360-00.00.51.394-seg02,forehand_clear,1,side,Sub09,train,103,1.000000,0.630383
train/forehand_clear/side/Sub09/Forehand Clear Side Video-00.01.01.679-00.01.05.078-seg03,forehand_clear,1,side,Sub09,train,124,1.000000,0.603712
train/forehand_clear/side/Sub09/Forehand Clear Side Video-00.02.37.110-00.02.39.991-seg04,forehand_clear,1,side,Sub09,train,91,1.000000,0.617378
train/forehand_clear/side/Sub09/Forehand Clear Side Video-00.03.04.080-00.03.07.759-seg05,forehand_clear,1,side,Sub09,train,134,1.000000,0.602492
train/forehand_clear/side/Sub09/Forehand Clear Side Video-00.04.04.407-00.04.08.764-seg06,forehand_clear,1,side,Sub09,train,134,1.000000,0.624081
train/forehand_clear/side/Sub09/Forehand Clear Side Video-00.04.29.337-00.04.32.835-seg07,forehand_clear,1,side,Sub09,train,107,1.000000,0.619649
train/forehand_clear/side/Sub09/Forehand Clear Side Video-00.04.56.422-00.05.00.832-seg08,forehand_clear,1,side,Sub09,train,136,1.000000,0.641606
train/forehand_clear/side/Sub09/Forehand Clear Side Video-00.06.17.475-00.06.21.156-seg09,forehand_clear,1,side,Sub09,train,116,0.956897,0.636510
train/forehand_clear/side/Sub09/Forehand Clear Side Video-00.06.51.869-00.06.55.330-seg10,forehand_clear,1,side,Sub09,train,121,1.000000,0.636555
train/forehand_clear/side/Sub09/Forehand Clear Side Video-00.07.26.756-00.07.29.598-seg11,forehand_clear,1,side,Sub09,train,99,1.000000,0.642958
train/forehand_clear/side/Sub09/Forehand Clear Side Video-00.07.40.853-00.07.44.515-seg12,forehand_clear,1,side,Sub09,train,127,1.000000,0.632160
train/forehand_clear/side/Sub11/Forehand Clear Side Video-00.00.23.682-00.00.26.499-seg01,forehand_clear,1,side,Sub11,train,106,1.000000,0.724553
train/forehand_clear/side/Sub11/Forehand Clear Side Video-00.02.31.442-00.02.34.742-seg02,forehand_clear,1,side,Sub11,train,114,1.000000,0.687895
train/forehand_clear/side/Sub11/Forehand Clear Side Video-00.03.22.948-00.03.26.227-seg03,forehand_clear,1,side,Sub11,train,128,1.000000,0.696518
train/forehand_clear/side/Sub11/Forehand Clear Side Video-00.03.43.774-00.03.47.095-seg04,forehand_clear,1,side,Sub11,train,124,1.000000,0.730314
train/forehand_clear/side/Sub11/Forehand Clear Side Video-00.04.24.841-00.04.28.614-seg05,forehand_clear,1,side,Sub11,train,140,1.000000,0.718560
train/forehand_clear/side/Sub11/Forehand Clear Side Video-00.05.08.553-00.05.12.577-seg06,forehand_clear,1,side,Sub11,train,139,1.000000,0.723200
train/forehand_clear/side/Sub11/Forehand Clear Side Video-00.05.41.854-00.05.45.336-seg07,forehand_clear,1,side,Sub11,train,132,1.000000,0.707713
train/forehand_clear/side/Sub11/Forehand Clear Side Video-00.06.00.559-00.06.04.569-seg08,forehand_clear,1,side,Sub11,train,139,1.000000,0.712131
train/forehand_clear/side/Sub11/Forehand Clear Side Video-00.07.07.935-00.07.11.157-seg09,forehand_clear,1,side,Sub11,train,126,1.000000,0.719381
train/forehand_clear/side/Sub11/Forehand Clear Side Video-00.07.33.777-00.07.37.976-seg10,forehand_clear,1,side,Sub11,train,151,1.000000,0.711787
train/forehand_clear/side/Sub11/Forehand Clear Side Video-00.09.58.326-00.10.02.301-seg11,forehand_clear,1,side,Sub11,train,131,1.000000,0.704961
train/forehand_clear/side/Sub11/Forehand Clear Side Video-00.10.31.975-00.10.35.740-seg12,forehand_clear,1,side,Sub11,train,144,1.000000,0.704944
train/forehand_clear/side/Sub12/Forehand Clear Side Video-00.00.07.563-00.00.11.604-seg01,forehand_clear,1,side,Sub12,train,140,1.000000,0.624018
train/forehand_clear/side/Sub12/Forehand Clear Side Video-00.00.15.144-00.00.18.281-seg02,forehand_clear,1,side,Sub12,train,100,1.000000,0.620027
train/forehand_clear/side/Sub12/Forehand Clear Side Video-00.00.21.081-00.00.24.927-seg03,forehand_clear,1,side,Sub12,train,119,1.000000,0.624637
train/forehand_clear/side/Sub12/Forehand Clear Side Video-00.00.27.847-00.00.30.868-seg04,forehand_clear,1,side,Sub12,train,118,1.000000,0.633019
train/forehand_clear/side/Sub12/Forehand Clear Side Video-00.00.33.921-00.00.37.736-seg05,forehand_clear,1,side,Sub12,train,144,1.000000,0.630412
train/forehand_clear/side/Sub12/Forehand Clear Side Video-00.00.40.693-00.00.44.582-seg06,forehand_clear,1,side,Sub12,train,139,1.000000,0.624783
train/forehand_clear/side/Sub12/Forehand Clear Side Video-00.00.47.346-00.00.51.298-seg07,forehand_clear,1,side,Sub12,train,130,1.000000,0.629409
train/forehand_clear/side/Sub12/Forehand Clear Side Video-00.00.54.088-00.00.58.033-seg08,forehand_clear,1,side,Sub12,train,122,1.000000,0.632103
train/forehand_clear/side/Sub12/Forehand Clear Side Video-00.01.00.829-00.01.04.742-seg09,forehand_clear,1,side,Sub12,train,144,1.000000,0.637976
train/forehand_clear/side/Sub12/Forehand Clear Side Video-00.01.07.716-00.01.12.236-seg10,forehand_clear,1,side,Sub12,train,159,1.000000,0.636395
train/forehand_clear/side/Sub12/Forehand Clear Side Video-00.01.15.181-00.01.18.741-seg11,forehand_clear,1,side,Sub12,train,114,1.000000,0.623549
train/forehand_clear/side/Sub12/Forehand Clear Side Video-00.01.21.521-00.01.25.463-seg12,forehand_clear,1,side,Sub12,train,135,1.000000,0.642435
train/forehand_clear/side/Sub12/Forehand Clear Side Video-00.01.28.290-00.01.32.599-seg13,forehand_clear,1,side,Sub12,train,139,1.000000,0.625047
train/forehand_clear/side/Sub12/Forehand Clear Side Video-00.01.35.533-00.01.39.238-seg14,forehand_clear,1,side,Sub12,train,129,1.000000,0.631415
train/forehand_clear/side/Sub12/Forehand Clear Side Video-00.01.41.958-00.01.45.318-seg15,forehand_clear,1,side,Sub12,train,131,1.000000,0.650396
train/forehand_clear/side/Sub12/Forehand Clear Side Video-00.01.48.140-00.01.52.123-seg16,forehand_clear,1,side,Sub12,train,125,1.000000,0.636621
train/forehand_clear/side/Sub12/Forehand Clear Side Video-00.02.03.687-00.02.08.119-seg17,forehand_clear,1,side,Sub12,train,152,1.000000,0.653611
train/forehand_clear/side/Sub12/Forehand Clear Side Video-00.02.11.233-00.02.15.009-seg18,forehand_clear,1,side,Sub12,train,119,1.000000,0.648967
train/forehand_clear/side/Sub12/Forehand Clear Side Video-00.02.17.861-00.02.20.613-seg19,forehand_clear,1,side,Sub12,train,107,1.000000,0.649970
train/forehand_clear/side/Sub12/Forehand Clear Side Video-00.02.23.345-00.02.27.513-seg20,forehand_clear,1,side,Sub12,train,134,1.000000,0.655020
train/forehand_clear/side/Sub13/Forehand Clear Side Video-00.00.09.008-00.00.12.359-seg01,forehand_clear,1,side,Sub13,train,102,1.000000,0.651185
train/forehand_clear/side/Sub13/Forehand Clear Side Video-00.00.16.076-00.00.19.484-seg02,forehand_clear,1,side,Sub13,train,106,1.000000,0.631419
train/forehand_clear/side/Sub13/Forehand Clear Side Video-00.01.01.942-00.01.05.014-seg03,forehand_clear,1,side,Sub13,train,122,1.000000,0.630046
train/forehand_clear/side/Sub13/Forehand Clear Side Video-00.01.07.817-00.01.12.017-seg04,forehand_clear,1,side,Sub13,train,152,1.000000,0.656033
train/forehand_clear/side/Sub13/Forehand Clear Side Video-00.01.14.710-00.01.18.736-seg05,forehand_clear,1,side,Sub13,train,144,1.000000,0.645071
train/forehand_clear/side/Sub13/Forehand Clear Side Video-00.01.21.407-00.01.25.855-seg06,forehand_clear,1,side,Sub13,train,147,1.000000,0.653772
train/forehand_clear/side/Sub13/Forehand Clear Side Video-00.01.28.615-00.01.32.438-seg07,forehand_clear,1,side,Sub13,train,135,1.000000,0.647523
train/forehand_clear/side/Sub13/Forehand Clear Side Video-00.01.35.187-00.01.38.275-seg08,forehand_clear,1,side,Sub13,train,100,1.000000,0.654098
train/forehand_clear/side/Sub13/Forehand Clear Side Video-00.01.40.948-00.01.45.132-seg09,forehand_clear,1,side,Sub13,train,155,0.967742,0.616550
train/forehand_clear/side/Sub13/Forehand Clear Side Video-00.01.47.892-00.01.52.285-seg10,forehand_clear,1,side,Sub13,train,160,1.000000,0.629041
train/forehand_clear/side/Sub13/Forehand Clear Side Video-00.01.55.046-00.01.59.494-seg11,forehand_clear,1,side,Sub13,train,136,1.000000,0.649347
train/forehand_clear/side/Sub13/Forehand Clear Side Video-00.02.09.633-00.02.12.958-seg12,forehand_clear,1,side,Sub13,train,120,1.000000,0.647173
train/forehand_clear/side/Sub13/Forehand Clear Side Video-00.02.15.712-00.02.18.033-seg13,forehand_clear,1,side,Sub13,train,92,1.000000,0.647796
train/forehand_clear/side/Sub13/Forehand Clear Side Video-00.02.20.865-00.02.25.201-seg14,forehand_clear,1,side,Sub13,train,158,1.000000,0.644187
train/forehand_clear/side/Sub13/Forehand Clear Side Video-00.02.27.917-00.02.32.221-seg15,forehand_clear,1,side,Sub13,train,158,1.000000,0.670513
train/forehand_clear/side/Sub13/Forehand Clear Side Video-00.02.34.948-00.02.39.060-seg16,forehand_clear,1,side,Sub13,train,153,1.000000,0.629558
train/forehand_clear/side/Sub13/Forehand Clear Side Video-00.02.41.824-00.02.47.631-seg17,forehand_clear,1,side,Sub13,train,200,1.000000,0.624381
train/forehand_clear/side/Sub13/Forehand Clear Side Video-00.02.50.380-00.02.54.507-seg18,forehand_clear,1,side,Sub13,train,137,1.000000,0.613526
train/forehand_clear/side/Sub13/Forehand Clear Side Video-00.02.57.346-00.03.01.517-seg19,forehand_clear,1,side,Sub13,train,137,1.000000,0.620389
train/forehand_clear/side/Sub13/Forehand Clear Side Video-00.03.04.269-00.03.09.243-seg20,forehand_clear,1,side,Sub13,train,159,1.000000,0.636514
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.00.08.535-00.00.11.183-seg01,forehand_clear,1,side,Sub15,train,97,1.000000,0.652020
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.02.13.604-00.02.16.892-seg02,forehand_clear,1,side,Sub15,train,118,1.000000,0.642848
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.02.19.838-00.02.25.390-seg03,forehand_clear,1,side,Sub15,train,193,1.000000,0.640177
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.02.28.532-00.02.33.107-seg04,forehand_clear,1,side,Sub15,train,155,1.000000,0.643559
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.02.36.432-00.02.41.145-seg05,forehand_clear,1,side,Sub15,train,156,1.000000,0.629609
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.02.44.456-00.02.48.064-seg06,forehand_clear,1,side,Sub15,train,123,1.000000,0.643354
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.02.57.389-00.02.59.837-seg07,forehand_clear,1,side,Sub15,train,87,1.000000,0.649501
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.03.04.761-00.03.07.249-seg08,forehand_clear,1,side,Sub15,train,99,1.000000,0.643877
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.03.10.705-00.03.14.104-seg09,forehand_clear,1,side,Sub15,train,125,1.000000,0.655405
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.05.03.013-00.05.08.511-seg10,forehand_clear,1,side,Sub15,train,167,1.000000,0.654569
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.05.11.826-00.05.15.018-seg11,forehand_clear,1,side,Sub15,train,122,1.000000,0.651313
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.05.18.392-00.05.23.113-seg12,forehand_clear,1,side,Sub15,train,155,1.000000,0.649186
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.05.26.374-00.05.30.334-seg13,forehand_clear,1,side,Sub15,train,132,1.000000,0.682222
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.05.40.234-00.05.43.539-seg14,forehand_clear,1,side,Sub15,train,108,1.000000,0.643496
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.05.46.763-00.05.50.211-seg15,forehand_clear,1,side,Sub15,train,128,1.000000,0.667305
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.05.52.998-00.05.56.677-seg16,forehand_clear,1,side,Sub15,train,142,1.000000,0.671302
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.05.59.837-00.06.03.380-seg17,forehand_clear,1,side,Sub15,train,133,1.000000,0.634922
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.06.06.345-00.06.10.161-seg18,forehand_clear,1,side,Sub15,train,126,1.000000,0.637673
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.06.13.524-00.06.18.317-seg19,forehand_clear,1,side,Sub15,train,161,1.000000,0.630740
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.06.21.233-00.06.25.273-seg20,forehand_clear,1,side,Sub15,train,130,1.000000,0.629215
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.06.28.820-00.06.31.800-seg21,forehand_clear,1,side,Sub15,train,116,1.000000,0.648335
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.06.35.094-00.06.38.814-seg22,forehand_clear,1,side,Sub15,train,116,1.000000,0.652355
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.06.41.757-00.06.45.229-seg23,forehand_clear,1,side,Sub15,train,128,1.000000,0.644408
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.06.48.278-00.06.53.254-seg24,forehand_clear,1,side,Sub15,train,159,1.000000,0.638925
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.06.56.295-00.06.59.823-seg25,forehand_clear,1,side,Sub15,train,116,1.000000,0.638060
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.07.02.662-00.07.06.150-seg26,forehand_clear,1,side,Sub15,train,126,1.000000,0.641480
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.07.09.674-00.07.12.818-seg27,forehand_clear,1,side,Sub15,train,116,1.000000,0.640350
train/forehand_clear/side/Sub15/Forehand Clear Side Video-00.07.15.798-00.07.18.708-seg28,forehand_clear,1,side,Sub15,train,113,1.000000,0.630649
train/forehand_clear/side/Sub16/Forehand Clear Side Video-00.01.22.417-00.01.26.273-seg01,forehand_clear,1,side,Sub16,train,130,1.000000,0.648388
train/forehand_clear/side/Sub16/Forehand Clear Side Video-00.01.45.181-00.01.48.574-seg02,forehand_clear,1,side,Sub16,train,109,0.954128,0.628171
train/forehand_clear/side/Sub16/Forehand Clear Side Video-00.01.58.084-00.02.02.718-seg03,forehand_clear,1,side,Sub16,train,143,1.000000,0.652920
train/forehand_clear/side/Sub16/Forehand Clear Side Video-00.02.25.420-00.02.29.059-seg04,forehand_clear,1,side,Sub16,train,123,1.000000,0.675218
train/forehand_clear/side/Sub16/Forehand Clear Side Video-00.03.06.052-00.03.09.342-seg05,forehand_clear,1,side,Sub16,train,102,1.000000,0.670186
train/forehand_clear/side/Sub16/Forehand Clear Side Video-00.03.26.156-00.03.29.733-seg06,forehand_clear,1,side,Sub16,train,113,1.000000,0.682872
train/forehand_clear/side/Sub16/Forehand Clear Side Video-00.03.53.844-00.03.57.137-seg07,forehand_clear,1,side,Sub16,train,126,1.000000,0.661079
train/forehand_clear/side/Sub16/Forehand Clear Side Video-00.04.21.927-00.04.25.149-seg08,forehand_clear,1,side,Sub16,train,126,1.000000,0.672115
