source_video,output_video,output_pose,split,class,view,subject,source_frames,start_frame,motion_peak_frame,output_frames,peak_position_in_output
data\manual_clips\train\backhand_drive\side\Sub19\Backhand Drive Side Video-00.01.47.725-00.01.51.432-seg03.mov,data\manual_clips_temporal_augmented\train\backhand_drive\side\Sub19\Backhand Drive Side Video-00.01.47.725-00.01.51.432-seg03__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\backhand_drive\side\Sub19\Backhand Drive Side Video-00.01.47.725-00.01.51.432-seg03__start_at_swing.npz,train,backhand_drive,side,Sub19,134,83,86,51,0.06
data\manual_clips\train\backhand_drive\side\Sub19\Backhand Drive Side Video-00.02.02.506-00.02.05.439-seg04.mov,data\manual_clips_temporal_augmented\train\backhand_drive\side\Sub19\Backhand Drive Side Video-00.02.02.506-00.02.05.439-seg04__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\backhand_drive\side\Sub19\Backhand Drive Side Video-00.02.02.506-00.02.05.439-seg04__start_at_swing.npz,train,backhand_drive,side,Sub19,105,43,46,62,0.04918032786885246
data\manual_clips\train\backhand_drive\side\Sub19\Backhand Drive Side Video-00.02.08.146-00.02.11.139-seg05.mov,data\manual_clips_temporal_augmented\train\backhand_drive\side\Sub19\Backhand Drive Side Video-00.02.08.146-00.02.11.139-seg05__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\backhand_drive\side\Sub19\Backhand Drive Side Video-00.02.08.146-00.02.11.139-seg05__start_at_swing.npz,train,backhand_drive,side,Sub19,96,38,41,58,0.05263157894736842
data\manual_clips\train\backhand_drive\side\Sub19\Backhand Drive Side Video-00.02.55.693-00.02.59.622-seg06.mov,data\manual_clips_temporal_augmented\train\backhand_drive\side\Sub19\Backhand Drive Side Video-00.02.55.693-00.02.59.622-seg06__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\backhand_drive\side\Sub19\Backhand Drive Side Video-00.02.55.693-00.02.59.622-seg06__start_at_swing.npz,train,backhand_drive,side,Sub19,140,85,88,55,0.05555555555555555
data\manual_clips\train\backhand_drive\side\Sub19\Backhand Drive Side Video-00.03.20.075-00.03.24.091-seg07.mov,data\manual_clips_temporal_augmented\train\backhand_drive\side\Sub19\Backhand Drive Side Video-00.03.20.075-00.03.24.091-seg07__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\backhand_drive\side\Sub19\Backhand Drive Side Video-00.03.20.075-00.03.24.091-seg07__start_at_swing.npz,train,backhand_drive,side,Sub19,124,82,85,42,0.07317073170731707
data\manual_clips\train\backhand_drive\side\Sub19\Backhand Drive Side Video-00.03.55.697-00.03.59.289-seg08.mov,data\manual_clips_temporal_augmented\train\backhand_drive\side\Sub19\Backhand Drive Side Video-00.03.55.697-00.03.59.289-seg08__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\backhand_drive\side\Sub19\Backhand Drive Side Video-00.03.55.697-00.03.59.289-seg08__start_at_swing.npz,train,backhand_drive,side,Sub19,130,54,57,76,0.04
data\manual_clips\train\backhand_drive\side\Sub19\Backhand Drive Side Video-00.04.39.831-00.04.42.887-seg09.mov,data\manual_clips_temporal_augmented\train\backhand_drive\side\Sub19\Backhand Drive Side Video-00.04.39.831-00.04.42.887-seg09__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\backhand_drive\side\Sub19\Backhand Drive Side Video-00.04.39.831-00.04.42.887-seg09__start_at_swing.npz,train,backhand_drive,side,Sub19,118,59,62,59,0.05172413793103448
data\manual_clips\train\backhand_drive\side\Sub19\Backhand Drive Side Video-00.04.51.820-00.04.55.176-seg10.mov,data\manual_clips_temporal_augmented\train\backhand_drive\side\Sub19\Backhand Drive Side Video-00.04.51.820-00.04.55.176-seg10__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\backhand_drive\side\Sub19\Backhand Drive Side Video-00.04.51.820-00.04.55.176-seg10__start_at_swing.npz,train,backhand_drive,side,Sub19,127,58,61,69,0.04411764705882353
data\manual_clips\train\backhand_drive\side\Sub19\Backhand Drive Side Video-00.05.59.088-00.06.02.359-seg12.mov,data\manual_clips_temporal_augmented\train\backhand_drive\side\Sub19\Backhand Drive Side Video-00.05.59.088-00.06.02.359-seg12__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\backhand_drive\side\Sub19\Backhand Drive Side Video-00.05.59.088-00.06.02.359-seg12__start_at_swing.npz,train,backhand_drive,side,Sub19,102,47,50,55,0.05555555555555555
data\manual_clips\train\backhand_drive\side\Sub19\Backhand Drive Side Video-00.06.16.202-00.06.19.310-seg13.mov,data\manual_clips_temporal_augmented\train\backhand_drive\side\Sub19\Backhand Drive Side Video-00.06.16.202-00.06.19.310-seg13__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\backhand_drive\side\Sub19\Backhand Drive Side Video-00.06.16.202-00.06.19.310-seg13__start_at_swing.npz,train,backhand_drive,side,Sub19,101,51,54,50,0.061224489795918366
data\manual_clips\train\backhand_drive\side\Sub19\Backhand Drive Side Video-00.06.28.686-00.06.31.909-seg14.mov,data\manual_clips_temporal_augmented\train\backhand_drive\side\Sub19\Backhand Drive Side Video-00.06.28.686-00.06.31.909-seg14__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\backhand_drive\side\Sub19\Backhand Drive Side Video-00.06.28.686-00.06.31.909-seg14__start_at_swing.npz,train,backhand_drive,side,Sub19,119,53,56,66,0.046153846153846156
data\manual_clips\train\backhand_drive\side\Sub19\Backhand Drive Side Video-00.06.40.384-00.06.43.765-seg15.mov,data\manual_clips_temporal_augmented\train\backhand_drive\side\Sub19\Backhand Drive Side Video-00.06.40.384-00.06.43.765-seg15__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\backhand_drive\side\Sub19\Backhand Drive Side Video-00.06.40.384-00.06.43.765-seg15__start_at_swing.npz,train,backhand_drive,side,Sub19,114,54,57,60,0.05084745762711865
data\manual_clips\train\backhand_drive\side\Sub19\Backhand Drive Side Video-00.06.50.560-00.06.53.798-seg16.mov,data\manual_clips_temporal_augmented\train\backhand_drive\side\Sub19\Backhand Drive Side Video-00.06.50.560-00.06.53.798-seg16__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\backhand_drive\side\Sub19\Backhand Drive Side Video-00.06.50.560-00.06.53.798-seg16__start_at_swing.npz,train,backhand_drive,side,Sub19,115,35,38,80,0.0379746835443038
data\manual_clips\train\backhand_drive\side\Sub19\Backhand Drive Side Video-00.07.02.101-00.07.04.901-seg17.mov,data\manual_clips_temporal_augmented\train\backhand_drive\side\Sub19\Backhand Drive Side Video-00.07.02.101-00.07.04.901-seg17__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\backhand_drive\side\Sub19\Backhand Drive Side Video-00.07.02.101-00.07.04.901-seg17__start_at_swing.npz,train,backhand_drive,side,Sub19,96,60,63,36,0.08571428571428572
data\manual_clips\train\backhand_drive\side\Sub19\Backhand Drive Side Video-00.07.56.180-00.08.00.092-seg18.mov,data\manual_clips_temporal_augmented\train\backhand_drive\side\Sub19\Backhand Drive Side Video-00.07.56.180-00.08.00.092-seg18__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\backhand_drive\side\Sub19\Backhand Drive Side Video-00.07.56.180-00.08.00.092-seg18__start_at_swing.npz,train,backhand_drive,side,Sub19,131,68,71,63,0.04838709677419355
data\manual_clips\train\backhand_drive\side\Sub19\Backhand Drive Side Video-00.08.17.810-00.08.21.223-seg19.mov,data\manual_clips_temporal_augmented\train\backhand_drive\side\Sub19\Backhand Drive Side Video-00.08.17.810-00.08.21.223-seg19__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\backhand_drive\side\Sub19\Backhand Drive Side Video-00.08.17.810-00.08.21.223-seg19__start_at_swing.npz,train,backhand_drive,side,Sub19,105,66,69,39,0.07894736842105263
data\manual_clips\train\backhand_drive\side\Sub19\Backhand Drive Side Video-00.08.54.153-00.08.57.422-seg20.mov,data\manual_clips_temporal_augmented\train\backhand_drive\side\Sub19\Backhand Drive Side Video-00.08.54.153-00.08.57.422-seg20__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\backhand_drive\side\Sub19\Backhand Drive Side Video-00.08.54.153-00.08.57.422-seg20__start_at_swing.npz,train,backhand_drive,side,Sub19,111,61,64,50,0.061224489795918366
data\manual_clips\train\backhand_drive\side\Sub19\Backhand Drive Side Video-00.09.42.786-00.09.46.063-seg21.mov,data\manual_clips_temporal_augmented\train\backhand_drive\side\Sub19\Backhand Drive Side Video-00.09.42.786-00.09.46.063-seg21__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\backhand_drive\side\Sub19\Backhand Drive Side Video-00.09.42.786-00.09.46.063-seg21__start_at_swing.npz,train,backhand_drive,side,Sub19,100,37,40,63,0.04838709677419355
data\manual_clips\train\backhand_drive\side\Sub24\Backhand Drive Side Video-00.00.27.576-00.00.30.995-seg01.mov,data\manual_clips_temporal_augmented\train\backhand_drive\side\Sub24\Backhand Drive Side Video-00.00.27.576-00.00.30.995-seg01__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\backhand_drive\side\Sub24\Backhand Drive Side Video-00.00.27.576-00.00.30.995-seg01__start_at_swing.npz,train,backhand_drive,side,Sub24,121,63,66,58,0.05263157894736842
data\manual_clips\train\backhand_drive\side\Sub24\Backhand Drive Side Video-00.01.15.251-00.01.18.915-seg03.mov,data\manual_clips_temporal_augmented\train\backhand_drive\side\Sub24\Backhand Drive Side Video-00.01.15.251-00.01.18.915-seg03__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\backhand_drive\side\Sub24\Backhand Drive Side Video-00.01.15.251-00.01.18.915-seg03__start_at_swing.npz,train,backhand_drive,side,Sub24,119,53,56,66,0.046153846153846156
data\manual_clips\train\backhand_drive\side\Sub24\Backhand Drive Side Video-00.01.45.281-00.01.48.566-seg04.mov,data\manual_clips_temporal_augmented\train\backhand_drive\side\Sub24\Backhand Drive Side Video-00.01.45.281-00.01.48.566-seg04__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\backhand_drive\side\Sub24\Backhand Drive Side Video-00.01.45.281-00.01.48.566-seg04__start_at_swing.npz,train,backhand_drive,side,Sub24,108,42,45,66,0.046153846153846156
data\manual_clips\train\backhand_drive\side\Sub24\Backhand Drive Side Video-00.02.27.502-00.02.30.692-seg06.mov,data\manual_clips_temporal_augmented\train\backhand_drive\side\Sub24\Backhand Drive Side Video-00.02.27.502-00.02.30.692-seg06__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\backhand_drive\side\Sub24\Backhand Drive Side Video-00.02.27.502-00.02.30.692-seg06__start_at_swing.npz,train,backhand_drive,side,Sub24,112,56,59,56,0.05454545454545454
data\manual_clips\train\backhand_drive\side\Sub24\Backhand Drive Side Video-00.02.50.648-00.02.53.575-seg07.mov,data\manual_clips_temporal_augmented\train\backhand_drive\side\Sub24\Backhand Drive Side Video-00.02.50.648-00.02.53.575-seg07__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\backhand_drive\side\Sub24\Backhand Drive Side Video-00.02.50.648-00.02.53.575-seg07__start_at_swing.npz,train,backhand_drive,side,Sub24,109,44,47,65,0.046875
data\manual_clips\train\backhand_drive\side\Sub24\Backhand Drive Side Video-00.03.14.035-00.03.16.804-seg08.mov,data\manual_clips_temporal_augmented\train\backhand_drive\side\Sub24\Backhand Drive Side Video-00.03.14.035-00.03.16.804-seg08__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\backhand_drive\side\Sub24\Backhand Drive Side Video-00.03.14.035-00.03.16.804-seg08__start_at_swing.npz,train,backhand_drive,side,Sub24,86,30,33,56,0.05454545454545454
data\manual_clips\train\backhand_drive\side\Sub24\Backhand Drive Side Video-00.03.31.583-00.03.34.756-seg09.mov,data\manual_clips_temporal_augmented\train\backhand_drive\side\Sub24\Backhand Drive Side Video-00.03.31.583-00.03.34.756-seg09__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\backhand_drive\side\Sub24\Backhand Drive Side Video-00.03.31.583-00.03.34.756-seg09__start_at_swing.npz,train,backhand_drive,side,Sub24,114,60,63,54,0.05660377358490566
data\manual_clips\train\backhand_drive\side\Sub24\Backhand Drive Side Video-00.04.59.584-00.05.02.428-seg10.mov,data\manual_clips_temporal_augmented\train\backhand_drive\side\Sub24\Backhand Drive Side Video-00.04.59.584-00.05.02.428-seg10__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\backhand_drive\side\Sub24\Backhand Drive Side Video-00.04.59.584-00.05.02.428-seg10__start_at_swing.npz,train,backhand_drive,side,Sub24,104,48,51,56,0.05454545454545454
data\manual_clips\train\backhand_drive\side\Sub24\Backhand Drive Side Video-00.05.27.250-00.05.30.635-seg11.mov,data\manual_clips_temporal_augmented\train\backhand_drive\side\Sub24\Backhand Drive Side Video-00.05.27.250-00.05.30.635-seg11__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\backhand_drive\side\Sub24\Backhand Drive Side Video-00.05.27.250-00.05.30.635-seg11__start_at_swing.npz,train,backhand_drive,side,Sub24,111,40,43,71,0.04285714285714286
data\manual_clips\train\backhand_drive\side\Sub24\Backhand Drive Side Video-00.05.50.950-00.05.53.781-seg12.mov,data\manual_clips_temporal_augmented\train\backhand_drive\side\Sub24\Backhand Drive Side Video-00.05.50.950-00.05.53.781-seg12__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\backhand_drive\side\Sub24\Backhand Drive Side Video-00.05.50.950-00.05.53.781-seg12__start_at_swing.npz,train,backhand_drive,side,Sub24,115,55,58,60,0.05084745762711865
data\manual_clips\train\backhand_drive\side\Sub24\Backhand Drive Side Video-00.06.07.366-00.06.10.398-seg13.mov,data\manual_clips_temporal_augmented\train\backhand_drive\side\Sub24\Backhand Drive Side Video-00.06.07.366-00.06.10.398-seg13__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\backhand_drive\side\Sub24\Backhand Drive Side Video-00.06.07.366-00.06.10.398-seg13__start_at_swing.npz,train,backhand_drive,side,Sub24,103,34,37,69,0.04411764705882353
data\manual_clips\train\backhand_drive\side\Sub24\Backhand Drive Side Video-00.08.00.080-00.08.02.615-seg14.mov,data\manual_clips_temporal_augmented\train\backhand_drive\side\Sub24\Backhand Drive Side Video-00.08.00.080-00.08.02.615-seg14__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\backhand_drive\side\Sub24\Backhand Drive Side Video-00.08.00.080-00.08.02.615-seg14__start_at_swing.npz,train,backhand_drive,side,Sub24,80,30,33,50,0.061224489795918366
data\manual_clips\train\backhand_drive\side\Sub24\Backhand Drive Side Video-00.08.21.607-00.08.24.295-seg15.mov,data\manual_clips_temporal_augmented\train\backhand_drive\side\Sub24\Backhand Drive Side Video-00.08.21.607-00.08.24.295-seg15__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\backhand_drive\side\Sub24\Backhand Drive Side Video-00.08.21.607-00.08.24.295-seg15__start_at_swing.npz,train,backhand_drive,side,Sub24,100,52,55,48,0.06382978723404255
data\manual_clips\train\backhand_drive\side\Sub24\Backhand Drive Side Video-00.08.43.689-00.08.46.293-seg16.mov,data\manual_clips_temporal_augmented\train\backhand_drive\side\Sub24\Backhand Drive Side Video-00.08.43.689-00.08.46.293-seg16__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\backhand_drive\side\Sub24\Backhand Drive Side Video-00.08.43.689-00.08.46.293-seg16__start_at_swing.npz,train,backhand_drive,side,Sub24,100,59,62,41,0.075
data\manual_clips\train\backhand_drive\side\Sub24\Backhand Drive Side Video-00.09.21.505-00.09.24.546-seg17.mov,data\manual_clips_temporal_augmented\train\backhand_drive\side\Sub24\Backhand Drive Side Video-00.09.21.505-00.09.24.546-seg17__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\backhand_drive\side\Sub24\Backhand Drive Side Video-00.09.21.505-00.09.24.546-seg17__start_at_swing.npz,train,backhand_drive,side,Sub24,108,46,49,62,0.04918032786885246
data\manual_clips\train\backhand_drive\side\Sub24\Backhand Drive Side Video-00.09.53.384-00.09.56.621-seg18.mov,data\manual_clips_temporal_augmented\train\backhand_drive\side\Sub24\Backhand Drive Side Video-00.09.53.384-00.09.56.621-seg18__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\backhand_drive\side\Sub24\Backhand Drive Side Video-00.09.53.384-00.09.56.621-seg18__start_at_swing.npz,train,backhand_drive,side,Sub24,110,67,70,43,0.07142857142857142
data\manual_clips\train\backhand_drive\side\Sub24\Backhand Drive Side Video-00.10.38.767-00.10.41.803-seg19.mov,data\manual_clips_temporal_augmented\train\backhand_drive\side\Sub24\Backhand Drive Side Video-00.10.38.767-00.10.41.803-seg19__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\backhand_drive\side\Sub24\Backhand Drive Side Video-00.10.38.767-00.10.41.803-seg19__start_at_swing.npz,train,backhand_drive,side,Sub24,116,56,59,60,0.05084745762711865
data\manual_clips\train\backhand_drive\side\Sub24\Backhand Drive Side Video-00.11.09.444-00.11.12.014-seg20.mov,data\manual_clips_temporal_augmented\train\backhand_drive\side\Sub24\Backhand Drive Side Video-00.11.09.444-00.11.12.014-seg20__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\backhand_drive\side\Sub24\Backhand Drive Side Video-00.11.09.444-00.11.12.014-seg20__start_at_swing.npz,train,backhand_drive,side,Sub24,92,44,47,48,0.06382978723404255
data\manual_clips\train\backhand_drive\side\sub11\Backhand Drive Side Video-00.01.40.986-00.01.44.069-seg01.mov,data\manual_clips_temporal_augmented\train\backhand_drive\side\sub11\Backhand Drive Side Video-00.01.40.986-00.01.44.069-seg01__start_at_swing.mp4,data\processed\manual_clips_2class_temporal_augmented_poses\train\backhand_drive\side\sub11\Backhand Drive Side Video-00.01.40.986-00.01.44.069-seg01__start_at_swing.npz,train,backhand_drive,side,sub11,124,80,83,44,0.06976744186046512
